Customer_ID,Customer_Name,Segment,City,State,Country,Postal_Code,Market,Region,Ingestion_Date
PA-19060,Pete Armstrong,Home Office,Samarinda,Kalimantan Timur,Indonesia,0,APAC,Southeast Asia,2025-07-06
CJ-1875,Carl Jackson,Corporate,Khorramabad,Lorestan,Iran,0,EMEA,EMEA,2025-07-06
CS-12130,Chad Sievert,Consumer,Binjai,Sumatera Utara,Indonesia,0,APAC,Southeast Asia,2025-07-06
KC-6540,Kelly Collister,Consumer,Hurghada,Al Bahr Al Ahmar,Egypt,0,Africa,Africa,2025-07-06
EB-3930,Eric Barreto,Consumer,Riyadh,Ar Riyad,Saudi Arabia,0,EMEA,EMEA,2025-07-06
MC-7275,Marc Crier,Consumer,Sterlitamak,Bashkortostan,Russia,0,EMEA,EMEA,2025-07-06
AP-915,Arthur Prichep,Consumer,Dar es Salaam,Dar Es Salaam,Tanzania,0,Africa,Africa,2025-07-06
CM-2235,Chris McAfee,Consumer,Lagos,Lagos,Nigeria,0,Africa,Africa,2025-07-06
SC-10800,Stuart Calhoun,Consumer,Benin City,Edo,Nigeria,0,Africa,Africa,2025-07-06
GG-4650,Greg Guthrie,Corporate,Baku,Baki,Azerbaijan,0,EMEA,EMEA,2025-07-06
LW-16825,Laurel Workman,Corporate,New York City,New York,United States,10024,US,East,2025-07-06
AW-930,Arthur Wiediger,Home Office,Agadir,Souss-Massa-Dra�,Morocco,0,Africa,Africa,2025-07-06
JA-5970,Joseph Airdo,Consumer,Kryvyy Rih,Dnipropetrovs'k,Ukraine,0,EMEA,EMEA,2025-07-06
EK-13795,Eileen Kiefer,Home Office,Caen,Lower Normandy,France,0,EU,Central,2025-07-06
GW-14605,Giulietta Weimer,Consumer,Coulommiers,Ile-de-France,France,0,EU,Central,2025-07-06
SN-10560,Skye Norling,Home Office,Toronto,Ontario,Canada,0,Canada,Canada,2025-07-06
MS-17365,Maribeth Schnelling,Consumer,La Romana,La Romana,Dominican Republic,0,LATAM,Caribbean,2025-07-06
JK-5205,Jamie Kunitz,Consumer,Chisinau,Chisinau,Moldova,0,EMEA,EMEA,2025-07-06
SJ-20125,Sanjit Jacobs,Home Office,Huehuetenango,Huehuetenango,Guatemala,0,LATAM,Central,2025-07-06
BN-11470,Brad Norvell,Corporate,Barreiras,Bahia,Brazil,0,LATAM,South,2025-07-06
CM-12385,Christopher Martinez,Consumer,Seoul,Seoul,South Korea,0,APAC,North Asia,2025-07-06
CW-1905,Carl Weiss,Home Office,Beirut,Beirut,Lebanon,0,EMEA,EMEA,2025-07-06
BD-11560,Brendan Dodson,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,0,LATAM,Caribbean,2025-07-06
CS-2460,Chuck Sachs,Consumer,Bulawayo,Bulawayo,Zimbabwe,0,Africa,Africa,2025-07-06
MS-17830,Melanie Seite,Consumer,Bandung,Jawa Barat,Indonesia,0,APAC,Southeast Asia,2025-07-06
EA-14035,Erin Ashbrook,Corporate,Chicago,Illinois,United States,60623,US,Central,2025-07-06
SC-20020,Sam Craven,Consumer,Helsinki,Uusimaa,Finland,0,EU,North,2025-07-06
AH-10210,Alan Hwang,Consumer,Munich,Bavaria,Germany,0,EU,Central,2025-07-06
BD-1635,Brian Derr,Consumer,Najafabad,Esfahan,Iran,0,EMEA,EMEA,2025-07-06
HZ-4950,Henia Zydlo,Consumer,Amasya,Amasya,Turkey,0,EMEA,EMEA,2025-07-06
MH-17440,Mark Haberlin,Corporate,Berlin,Berlin,Germany,0,EU,Central,2025-07-06
AR-10540,Andy Reiter,Consumer,Baranagar,West Bengal,India,0,APAC,Central Asia,2025-07-06
JB-5925,Joni Blumstein,Consumer,Casablanca,Grand Casablanca,Morocco,0,Africa,Africa,2025-07-06
GB-4530,George Bell,Corporate,Kumba,Sud-Ouest,Cameroon,0,Africa,Africa,2025-07-06
KB-16240,Karen Bern,Corporate,Madrid,Madrid,Spain,0,EU,South,2025-07-06
AG-10900,Arthur Gainer,Consumer,Singapore,Singapore,Singapore,0,APAC,Southeast Asia,2025-07-06
FA-4230,Frank Atkinson,Corporate,Donets'k,Donetsk,Ukraine,0,EMEA,EMEA,2025-07-06
BC-11125,Becky Castell,Home Office,Peoria,Arizona,United States,85345,US,West,2025-07-06
SJ-20215,Sarah Jordon,Consumer,Harrow,England,United Kingdom,0,EU,North,2025-07-06
BW-1065,Barry Weirich,Consumer,Kalemie,Katanga,Democratic Republic of the Congo,0,Africa,Africa,2025-07-06
HA-14905,Helen Abelman,Consumer,Dhaka,Dhaka,Bangladesh,0,APAC,Central Asia,2025-07-06
VS-21820,Vivek Sundaresam,Consumer,Troisdorf,North Rhine-Westphalia,Germany,0,EU,Central,2025-07-06
AH-10195,Alan Haines,Corporate,Mandurah,Western Australia,Australia,0,APAC,Oceania,2025-07-06
JC-6105,Julie Creighton,Corporate,Vilnius,Vilnius,Lithuania,0,EMEA,EMEA,2025-07-06
SS-20515,Shirley Schmidt,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,0,LATAM,Caribbean,2025-07-06
BW-11200,Ben Wallace,Consumer,Osasco,S�o Paulo,Brazil,0,LATAM,South,2025-07-06
JL-5130,Jack Lebron,Consumer,Leoben,Styria,Austria,0,EMEA,EMEA,2025-07-06
BF-1020,Barry Franz�sisch,Corporate,Ngaoundere,Adamaoua,Cameroon,0,Africa,Africa,2025-07-06
PO-9180,Philisse Overcash,Home Office,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
KD-16345,Katherine Ducich,Consumer,New York City,New York,United States,10035,US,East,2025-07-06
AJ-795,Anthony Johnson,Corporate,Khartoum,Khartoum,Sudan,0,Africa,Africa,2025-07-06
CM-12655,Corinna Mitchell,Home Office,Stockholm,Stockholm,Sweden,0,EU,North,2025-07-06
CT-1995,Carol Triggs,Consumer,Kirsehir,Kirsehir,Turkey,0,EMEA,EMEA,2025-07-06
EM-14095,Eudokia Martin,Corporate,Canberra,Australian Capital Territory,Australia,0,APAC,Oceania,2025-07-06
LS-16975,Lindsay Shagiari,Home Office,New York City,New York,United States,10035,US,East,2025-07-06
RA-9945,Ryan Akin,Consumer,Olomouc,Olomouc,Czech Republic,0,EMEA,EMEA,2025-07-06
KB-6600,Ken Brennan,Corporate,Kerman,Kerman,Iran,0,EMEA,EMEA,2025-07-06
VF-11715,Vicky Freymann,Home Office,Kananga,Kasai-Occidental,Democratic Republic of the Congo,0,Africa,Africa,2025-07-06
AJ-945,Ashley Jarboe,Consumer,Luhans'k,Luhans'k,Ukraine,0,EMEA,EMEA,2025-07-06
SW-20455,Shaun Weien,Consumer,Maisons-Laffitte,Ile-de-France,France,0,EU,Central,2025-07-06
EH-13990,Erica Hackney,Consumer,Fort-de-France,Martinique,Martinique,0,LATAM,Caribbean,2025-07-06
KM-6225,Kalyca Meade,Corporate,Zagreb,Grad Zagreb,Croatia,0,EMEA,EMEA,2025-07-06
SR-20425,Sharelle Roach,Home Office,Busan,Busan,South Korea,0,APAC,North Asia,2025-07-06
Co-2640,Corey-Lock,Consumer,Lagos,Lagos,Nigeria,0,Africa,Africa,2025-07-06
YS-11880,Yana Sorensen,Corporate,Mashhad,Razavi Khorasan,Iran,0,EMEA,EMEA,2025-07-06
BP-11185,Ben Peterman,Corporate,Goulburn,New South Wales,Australia,0,APAC,Oceania,2025-07-06
JS-5880,John Stevenson,Consumer,Luts'k,Volyn,Ukraine,0,EMEA,EMEA,2025-07-06
LD-17005,Lisa DeCherney,Consumer,Panama City,Panama,Panama,0,LATAM,Central,2025-07-06
Co-12640,Corey-Lock,Consumer,Yangon,Yangon,Myanmar (Burma),0,APAC,Southeast Asia,2025-07-06
VF-21715,Vicky Freymann,Home Office,Elmhurst,Illinois,United States,60126,US,Central,2025-07-06
AB-10600,Ann Blume,Corporate,Bangkok,Bangkok,Thailand,0,APAC,Southeast Asia,2025-07-06
RD-9480,Rick Duston,Consumer,Alexandria,Al Iskandariyah,Egypt,0,Africa,Africa,2025-07-06
TM-21490,Tony Molinari,Consumer,Surabaya,Jawa Timur,Indonesia,0,APAC,Southeast Asia,2025-07-06
CP-2085,Cathy Prescott,Corporate,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
EB-13870,Emily Burns,Consumer,New York City,New York,United States,10035,US,East,2025-07-06
JJ-15445,Jennifer Jackson,Consumer,David,Chiriqu�,Panama,0,LATAM,Central,2025-07-06
SM-10950,Suzanne McNair,Corporate,Zlatoust,Chelyabinsk,Russia,0,EMEA,EMEA,2025-07-06
HK-14890,Heather Kirkland,Corporate,Houston,Texas,United States,77070,US,Central,2025-07-06
RS-9870,Roy Skaria,Home Office,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,0,EMEA,EMEA,2025-07-06
RO-19780,Rose O'Brian,Consumer,London,England,United Kingdom,0,EU,North,2025-07-06
AH-690,Anna H�berlin,Corporate,Bulawayo,Bulawayo,Zimbabwe,0,Africa,Africa,2025-07-06
SC-20680,Steve Carroll,Home Office,Champigny-sur-Marne,Ile-de-France,France,0,EU,Central,2025-07-06
BP-1050,Barry Pond,Corporate,Lusaka,Lusaka,Zambia,0,Africa,Africa,2025-07-06
CB-12025,Cassandra Brandow,Consumer,Port Moresby,National Capital,Papua New Guinea,0,APAC,Oceania,2025-07-06
JS-5940,Joni Sundaresam,Home Office,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
AT-10435,Alyssa Tate,Home Office,Jakarta,Jakarta,Indonesia,0,APAC,Southeast Asia,2025-07-06
LT-7110,Liz Thompson,Consumer,Kano,Kano,Nigeria,0,Africa,Africa,2025-07-06
SS-10515,Shirley Schmidt,Home Office,Ad Diwem,White Nile,Sudan,0,Africa,Africa,2025-07-06
MO-7950,Michael Oakman,Consumer,Baghdad,Baghdad,Iraq,0,EMEA,EMEA,2025-07-06
MV-7485,Mark Van Huff,Consumer,Konya,Konya,Turkey,0,EMEA,EMEA,2025-07-06
AR-825,Anthony Rawles,Corporate,Mashhad,Razavi Khorasan,Iran,0,EMEA,EMEA,2025-07-06
AS-285,Alejandro Savely,Corporate,Luanda,Luanda,Angola,0,Africa,Africa,2025-07-06
CV-12295,Christina VanderZanden,Consumer,Sucre,Chuquisaca,Bolivia,0,LATAM,South,2025-07-06
BW-1200,Ben Wallace,Consumer,Khartoum,Khartoum,Sudan,0,Africa,Africa,2025-07-06
KL-16555,Kelly Lampkin,Corporate,Colorado Springs,Colorado,United States,80906,US,West,2025-07-06
GB-14575,Giulietta Baptist,Consumer,Venice,Veneto,Italy,0,EU,South,2025-07-06
NM-18520,Neoma Murray,Consumer,Monterrey,Nuevo Le�n,Mexico,0,LATAM,North,2025-07-06
SJ-10125,Sanjit Jacobs,Home Office,Riyadh,Ar Riyad,Saudi Arabia,0,EMEA,EMEA,2025-07-06
GH-14485,Gene Hale,Corporate,Cerignola,Apulia,Italy,0,EU,South,2025-07-06
BS-11665,Brian Stugart,Consumer,Sapucaia do Sul,Rio Grande do Sul,Brazil,0,LATAM,South,2025-07-06
DL-2925,Daniel Lacy,Consumer,Mecca,Makkah,Saudi Arabia,0,EMEA,EMEA,2025-07-06
TB-11175,Thomas Boland,Corporate,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
CG-2520,Claire Gute,Consumer,Funtua,Katsina,Nigeria,0,Africa,Africa,2025-07-06
LS-7200,Luke Schmidt,Corporate,Ostrava,Moravian-Silesian,Czech Republic,0,EMEA,EMEA,2025-07-06
BT-11485,Brad Thomas,Home Office,Chinautla,Guatemala,Guatemala,0,LATAM,Central,2025-07-06
KE-6420,Katrina Edelman,Corporate,Matola,Maputo,Mozambique,0,Africa,Africa,2025-07-06
SB-20170,Sarah Bern,Consumer,Huaibei,Anhui,China,0,APAC,North Asia,2025-07-06
KN-16390,Katherine Nockton,Corporate,Sydney,New South Wales,Australia,0,APAC,Oceania,2025-07-06
AH-10030,Aaron Hawkins,Corporate,San Francisco,California,United States,94122,US,West,2025-07-06
LB-16735,Larry Blacks,Consumer,Banjarmasin,Kalimantan Selatan,Indonesia,0,APAC,Southeast Asia,2025-07-06
VG-21805,Vivek Grady,Corporate,Mannheim,Baden-W�rttemberg,Germany,0,EU,Central,2025-07-06
SP-10920,Susan Pistek,Consumer,Lagos,Lagos,Nigeria,0,Africa,Africa,2025-07-06
CB-2025,Cassandra Brandow,Consumer,Mashhad,Razavi Khorasan,Iran,0,EMEA,EMEA,2025-07-06
RP-9270,Rachel Payne,Corporate,Uvarovo,Tambov,Russia,0,EMEA,EMEA,2025-07-06
KN-6705,Kristina Nunn,Home Office,Bacau,Bacau,Romania,0,EMEA,EMEA,2025-07-06
CK-2325,Christine Kargatis,Home Office,Basra,Al Basrah,Iraq,0,EMEA,EMEA,2025-07-06
SG-20605,Speros Goranitis,Consumer,Auckland,Auckland,New Zealand,0,APAC,Oceania,2025-07-06
EH-4005,Erica Hernandez,Home Office,Beira,Sofala,Mozambique,0,Africa,Africa,2025-07-06
RR-9315,Ralph Ritter,Consumer,Opole,Opole,Poland,0,EMEA,EMEA,2025-07-06
CB-2415,Christy Brittain,Consumer,Basra,Al Basrah,Iraq,0,EMEA,EMEA,2025-07-06
MG-17890,Michael Granlund,Home Office,Sheffield,England,United Kingdom,0,EU,North,2025-07-06
DB-3270,Deborah Brumfield,Home Office,Bishkek,Bishkek,Kyrgyzstan,0,EMEA,EMEA,2025-07-06
HR-14770,Hallie Redmond,Home Office,Barcelona,Catalonia,Spain,0,EU,South,2025-07-06
TP-11565,Tracy Poddar,Corporate,Diyarbakir,Diyarbakir,Turkey,0,EMEA,EMEA,2025-07-06
RB-9465,Rick Bensley,Home Office,Mosul,Ninawa,Iraq,0,EMEA,EMEA,2025-07-06
BH-1710,Brosina Hoffman,Consumer,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
BM-11785,Bryan Mills,Consumer,Tauranga,Bay of Plenty,New Zealand,0,APAC,Oceania,2025-07-06
JD-5790,John Dryer,Consumer,Jos,Plateau,Nigeria,0,Africa,Africa,2025-07-06
BT-1485,Brad Thomas,Home Office,Bloemfontein,Free State,South Africa,0,Africa,Africa,2025-07-06
NF-18595,Nicole Fjeld,Home Office,San Jose,California,United States,95123,US,West,2025-07-06
CP-12085,Cathy Prescott,Corporate,Trier,Rhineland-Palatinate,Germany,0,EU,Central,2025-07-06
BG-1695,Brooke Gillingham,Corporate,Zagreb,Grad Zagreb,Croatia,0,EMEA,EMEA,2025-07-06
CA-2775,Cynthia Arntzen,Consumer,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
BM-11575,Brendan Murry,Corporate,Francisco Beltr�o,Parana,Brazil,0,LATAM,South,2025-07-06
CB-12415,Christy Brittain,Consumer,Panama City,Panama,Panama,0,LATAM,Central,2025-07-06
KH-6360,Katherine Hughes,Consumer,Kalemie,Katanga,Democratic Republic of the Congo,0,Africa,Africa,2025-07-06
MH-7440,Mark Haberlin,Corporate,Likasi,Katanga,Democratic Republic of the Congo,0,Africa,Africa,2025-07-06
RR-19315,Ralph Ritter,Consumer,Kanpur,Uttar Pradesh,India,0,APAC,Central Asia,2025-07-06
SV-10785,Stewart Visinsky,Consumer,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
DE-3255,Deanra Eno,Home Office,Shiraz,Fars,Iran,0,EMEA,EMEA,2025-07-06
CV-2295,Christina VanderZanden,Consumer,Garoua,Nord,Cameroon,0,Africa,Africa,2025-07-06
BS-11755,Bruce Stewart,Consumer,Cuenca,Azuay,Ecuador,0,LATAM,South,2025-07-06
GW-4605,Giulietta Weimer,Consumer,Zaria,Kaduna,Nigeria,0,Africa,Africa,2025-07-06
MH-17455,Mark Hamilton,Consumer,Greenwood,Indiana,United States,46142,US,Central,2025-07-06
CA-11965,Carol Adams,Corporate,Rapid City,South Dakota,United States,57701,US,Central,2025-07-06
DK-13090,Dave Kipp,Consumer,Lyon,Rh�ne-Alpes,France,0,EU,Central,2025-07-06
DL-2865,Dan Lawera,Consumer,Klaipeda,Klaipeda,Lithuania,0,EMEA,EMEA,2025-07-06
DC-2850,Dan Campbell,Consumer,Chingola,Copperbelt,Zambia,0,Africa,Africa,2025-07-06
JP-15460,Jennifer Patt,Corporate,Oceanside,New York,United States,11572,US,East,2025-07-06
PR-8880,Patrick Ryan,Consumer,Calabar,Cross River,Nigeria,0,Africa,Africa,2025-07-06
LS-17245,Lynn Smith,Consumer,Gladstone,Missouri,United States,64118,US,Central,2025-07-06
JR-15700,Jocasta Rupert,Consumer,Coimbatore,Tamil Nadu,India,0,APAC,Central Asia,2025-07-06
HW-14935,Helen Wasserman,Corporate,Indianapolis,Indiana,United States,46203,US,Central,2025-07-06
HF-4995,Herbert Flentye,Consumer,Oran,Oran,Algeria,0,Africa,Africa,2025-07-06
JW-5220,Jane Waco,Corporate,Maputo,Cidade De Maputo,Mozambique,0,Africa,Africa,2025-07-06
HE-14800,Harold Engle,Corporate,Middlesbrough,England,United Kingdom,0,EU,North,2025-07-06
DP-13105,Dave Poirier,Corporate,Hempstead,New York,United States,11550,US,East,2025-07-06
EM-3825,Elizabeth Moffitt,Corporate,Korce,Kor��,Albania,0,EMEA,EMEA,2025-07-06
JK-15730,Joe Kamberova,Consumer,Columbus,Ohio,United States,43229,US,East,2025-07-06
TC-21145,Theresa Coyne,Corporate,Langenfeld,North Rhine-Westphalia,Germany,0,EU,Central,2025-07-06
EC-4050,Erin Creighton,Consumer,Maiduguri,Borno,Nigeria,0,Africa,Africa,2025-07-06
AG-10525,Andy Gerbode,Corporate,Portsmouth,England,United Kingdom,0,EU,North,2025-07-06
JW-15955,Joni Wasserman,Consumer,Annecy,Rh�ne-Alpes,France,0,EU,Central,2025-07-06
PS-18970,Paul Stevenson,Home Office,Singapore,Singapore,Singapore,0,APAC,Southeast Asia,2025-07-06
KN-16450,Kean Nguyen,Corporate,Jixi,Heilongjiang,China,0,APAC,North Asia,2025-07-06
BF-1275,Beth Fritzler,Corporate,Bursa,Bursa,Turkey,0,EMEA,EMEA,2025-07-06
AG-10675,Anna Gayman,Consumer,Altamira,Par�,Brazil,0,LATAM,South,2025-07-06
DW-13585,Dorothy Wardle,Corporate,Mildura,Victoria,Australia,0,APAC,Oceania,2025-07-06
HH-15010,Hilary Holden,Corporate,San Francisco,California,United States,94110,US,West,2025-07-06
BF-11020,Barry Franz�sisch,Corporate,Alphen aan den Rijn,South Holland,Netherlands,0,EU,Central,2025-07-06
SP-20545,Sibella Parks,Corporate,Tampico,Tamaulipas,Mexico,0,LATAM,North,2025-07-06
BS-1800,Bryan Spruell,Home Office,Pretoria,Gauteng,South Africa,0,Africa,Africa,2025-07-06
MS-17530,MaryBeth Skach,Consumer,Santa Ana,Santa Ana,El Salvador,0,LATAM,Central,2025-07-06
KB-6585,Ken Black,Corporate,Sarkand,Almaty,Kazakhstan,0,EMEA,EMEA,2025-07-06
CM-2115,Chad McGuire,Consumer,Voronezh,Voronezh,Russia,0,EMEA,EMEA,2025-07-06
CG-12040,Catherine Glotzbach,Home Office,New York City,New York,United States,10024,US,East,2025-07-06
CY-2745,Craig Yedwab,Corporate,Casablanca,Grand Casablanca,Morocco,0,Africa,Africa,2025-07-06
TT-21265,Tim Taslimi,Corporate,Newcastle,New South Wales,Australia,0,APAC,Oceania,2025-07-06
SG-10890,Susan Gilcrest,Corporate,Zanjan,Zanjan,Iran,0,EMEA,EMEA,2025-07-06
PW-9240,Pierre Wener,Consumer,Durban,Kwazulu-natal,South Africa,0,Africa,Africa,2025-07-06
SN-10710,Steve Nguyen,Home Office,Port Elizabeth,Eastern Cape,South Africa,0,Africa,Africa,2025-07-06
ME-17320,Maria Etezadi,Home Office,Columbus,Georgia,United States,31907,US,South,2025-07-06
GA-4515,George Ashbrook,Consumer,Kinshasa,Kinshasa,Democratic Republic of the Congo,0,Africa,Africa,2025-07-06
AW-840,Anthony Witt,Consumer,Eskisehir,Eskisehir,Turkey,0,EMEA,EMEA,2025-07-06
RB-9705,Roger Barcio,Home Office,Cairo,Al Qahirah,Egypt,0,Africa,Africa,2025-07-06
JK-6090,Juliana Krohn,Consumer,Konya,Konya,Turkey,0,EMEA,EMEA,2025-07-06
JK-5640,Jim Kriz,Home Office,Kryvyy Rih,Dnipropetrovs'k,Ukraine,0,EMEA,EMEA,2025-07-06
SS-20410,Shahid Shariari,Consumer,Philadelphia,Pennsylvania,United States,19120,US,East,2025-07-06
BE-1335,Bill Eplett,Home Office,Zlatoust,Chelyabinsk,Russia,0,EMEA,EMEA,2025-07-06
NP-8700,Nora Preis,Consumer,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
SC-10575,Sonia Cooley,Consumer,Baghdad,Baghdad,Iraq,0,EMEA,EMEA,2025-07-06
RD-9810,Ross DeVincentis,Home Office,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
MH-17290,Marc Harrigan,Home Office,Huehuetenango,Huehuetenango,Guatemala,0,LATAM,Central,2025-07-06
AA-10315,Alex Avila,Consumer,Garforth,England,United Kingdom,0,EU,North,2025-07-06
YC-21895,Yoseph Carroll,Corporate,Bangalore,Karnataka,India,0,APAC,Central Asia,2025-07-06
GT-14710,Greg Tran,Consumer,Washington,District of Columbia,United States,20016,US,East,2025-07-06
TB-11190,Thomas Brumley,Home Office,Luts'k,Volyn,Ukraine,0,EMEA,EMEA,2025-07-06
MB-7305,Maria Bertelson,Consumer,Yaroslavl',Yaroslavl',Russia,0,EMEA,EMEA,2025-07-06
SC-10695,Steve Chapman,Corporate,Port Elizabeth,Eastern Cape,South Africa,0,Africa,Africa,2025-07-06
JG-15115,Jack Garza,Consumer,M�rida,Yucat�n,Mexico,0,LATAM,North,2025-07-06
PS-9045,Penelope Sewall,Home Office,Prague,Prague,Czech Republic,0,EMEA,EMEA,2025-07-06
HM-14980,Henry MacAllister,Consumer,Helsinki,Uusimaa,Finland,0,EU,North,2025-07-06
PB-18805,Patrick Bzostek,Home Office,Stuttgart,Baden-W�rttemberg,Germany,0,EU,Central,2025-07-06
CJ-2010,Caroline Jumper,Consumer,Meknes,Mekn�s-Tafilalet,Morocco,0,Africa,Africa,2025-07-06
MH-17620,Matt Hagelstein,Corporate,Bondy,Ile-de-France,France,0,EU,Central,2025-07-06
KD-16495,Keith Dawkins,Corporate,Jackson,Michigan,United States,49201,US,Central,2025-07-06
JS-15940,Joni Sundaresam,Home Office,Philadelphia,Pennsylvania,United States,19134,US,East,2025-07-06
SW-20275,Scott Williamson,Consumer,Canberra,Australian Capital Territory,Australia,0,APAC,Oceania,2025-07-06
PB-19150,Philip Brown,Consumer,Shanghai,Shanghai,China,0,APAC,North Asia,2025-07-06
RD-19720,Roger Demir,Consumer,Rome,Lazio,Italy,0,EU,South,2025-07-06
DL-13495,Dionis Lloyd,Corporate,Madrid,Madrid,Spain,0,EU,South,2025-07-06
AS-10045,Aaron Smayling,Corporate,Le Cannet,Provence-Alpes-C�te d'Azur,France,0,EU,Central,2025-07-06
IL-5100,Ivan Liston,Consumer,Lagos,Lagos,Nigeria,0,Africa,Africa,2025-07-06
MO-7500,Mary O'Rourke,Consumer,Kampala,Kampala,Uganda,0,Africa,Africa,2025-07-06
CD-12790,Cynthia Delaney,Home Office,Montes Claros,Minas Gerais,Brazil,0,LATAM,South,2025-07-06
JS-5685,Jim Sink,Corporate,Durban,Kwazulu-natal,South Africa,0,Africa,Africa,2025-07-06
RK-19300,Ralph Kennedy,Consumer,Mexicali,Baja California,Mexico,0,LATAM,North,2025-07-06
JB-6000,Joy Bell-,Consumer,Uman',Cherkasy,Ukraine,0,EMEA,EMEA,2025-07-06
CM-2190,Charlotte Melton,Consumer,Nouakchott,Nouakchott,Mauritania,0,Africa,Africa,2025-07-06
TZ-21445,Tom Zandusky,Corporate,Portsmouth,England,United Kingdom,0,EU,North,2025-07-06
SV-10815,Stuart Van,Corporate,Vienna,Vienna,Austria,0,EMEA,EMEA,2025-07-06
SM-20905,Susan MacKendrick,Consumer,San Salvador,San Salvador,El Salvador,0,LATAM,Central,2025-07-06
LB-6735,Larry Blacks,Consumer,Ruda Slaska,Silesia,Poland,0,EMEA,EMEA,2025-07-06
DE-13255,Deanra Eno,Home Office,Santo Domingo,Santo Domingo,Dominican Republic,0,LATAM,Caribbean,2025-07-06
MM-7920,Michael Moore,Consumer,Accra,Greater Accra,Ghana,0,Africa,Africa,2025-07-06
SP-20920,Susan Pistek,Consumer,Sucy-en-Brie,Ile-de-France,France,0,EU,Central,2025-07-06
MB-17305,Maria Bertelson,Consumer,Avellino,Campania,Italy,0,EU,South,2025-07-06
NM-18445,Nathan Mautz,Home Office,Mossor�,Rio Grande do Norte,Brazil,0,LATAM,South,2025-07-06
NS-8505,Neola Schneider,Consumer,Pretoria,Gauteng,South Africa,0,Africa,Africa,2025-07-06
DK-2895,Dana Kaydos,Consumer,Baghdad,Baghdad,Iraq,0,EMEA,EMEA,2025-07-06
PG-8820,Patrick Gardner,Consumer,Chipata,Eastern,Zambia,0,Africa,Africa,2025-07-06
EN-13780,Edward Nazzal,Consumer,New York City,New York,United States,10035,US,East,2025-07-06
GH-14425,Gary Hwang,Consumer,Mexico City,Distrito Federal,Mexico,0,LATAM,North,2025-07-06
TT-21460,Tonja Turnell,Home Office,Tampico,Tamaulipas,Mexico,0,LATAM,North,2025-07-06
ES-14080,Erin Smith,Corporate,San Luis Potos�,San Luis Potos�,Mexico,0,LATAM,North,2025-07-06
MT-7815,Meg Tillman,Consumer,Umraniye,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
FP-14320,Frank Preis,Consumer,Kupang,Nusa Tenggara Timur,Indonesia,0,APAC,Southeast Asia,2025-07-06
PT-19090,Pete Takahito,Consumer,Geelong,Victoria,Australia,0,APAC,Oceania,2025-07-06
VP-11730,Victor Preis,Home Office,Lagos,Lagos,Nigeria,0,Africa,Africa,2025-07-06
BP-1095,Bart Pistole,Corporate,Parakou,Borgou,Benin,0,Africa,Africa,2025-07-06
EB-3705,Ed Braxton,Corporate,Benghazi,Banghazi,Libya,0,Africa,Africa,2025-07-06
KT-16480,Kean Thornton,Consumer,Frankfurt,Hesse,Germany,0,EU,Central,2025-07-06
MV-18190,Mike Vittorini,Consumer,New York City,New York,United States,10035,US,East,2025-07-06
HA-14920,Helen Andreada,Consumer,Laredo,Texas,United States,78041,US,Central,2025-07-06
LW-17125,Liz Willingham,Consumer,Virginia Beach,Virginia,United States,23464,US,South,2025-07-06
CC-12430,Chuck Clark,Home Office,Lakewood,California,United States,90712,US,West,2025-07-06
MH-18115,Mick Hernandez,Home Office,Turin,Piedmont,Italy,0,EU,South,2025-07-06
CC-12145,Charles Crestani,Consumer,Seattle,Washington,United States,98103,US,West,2025-07-06
KH-16360,Katherine Hughes,Consumer,Bengkulu,Bengkulu,Indonesia,0,APAC,Southeast Asia,2025-07-06
TB-21595,Troy Blackwell,Consumer,Madrid,Madrid,Spain,0,EU,South,2025-07-06
CJ-11875,Carl Jackson,Corporate,Wollongong,New South Wales,Australia,0,APAC,Oceania,2025-07-06
CC-2685,Craig Carroll,Consumer,George,Western Cape,South Africa,0,Africa,Africa,2025-07-06
PK-9075,Pete Kriz,Consumer,Istanbul,Istanbul,Turkey,0,EMEA,EMEA,2025-07-06
KM-16660,Khloe Miller,Consumer,Hobart,Tasmania,Australia,0,APAC,Oceania,2025-07-06
AS-225,Alan Schoenberger,Corporate,Jeddah,Makkah,Saudi Arabia,0,EMEA,EMEA,2025-07-06
KM-16375,Katherine Murray,Home Office,Alphen aan den Rijn,South Holland,Netherlands,0,EU,Central,2025-07-06
VM-21835,Vivian Mathis,Consumer,Hyderabad,Telangana,India,0,APAC,Central Asia,2025-07-06
